U	Z	BC	SD	FB	CN	SF	FT	SO
-1,02885789	-0,055623501	-0,094150149	0,008864251	-0,156585294	-0,037766875	9,905849851	2,412865681	0,17709142
0,545433499	0,059997253	0,133072261	0,017708227	0,08614518	-0,037644896	10,13307226	-2,682557763	0,162436897
0,224812637	-0,067020051	-0,122121277	0,014913606	-0,152382677	-0,037567319	9,877878723	-0,251172778	0,141732
-0,636794924	-0,078404063	-0,13381781	0,017907206	-0,13291214	-0,037748336	9,86618219	-3,868226523	0,096630322
0,007438039	-0,261365366	-0,4722845	0,223052649	-0,418940864	-0,038289788	9,5277155	-1,585431281	0,019676212
-0,002620197	-0,334401936	-0,573174128	0,328528581	-0,450421232	-0,03926109	9,426825872	1,664041126	-0,091057452
0,056516443	-0,250674524	-0,370404988	0,137199855	-0,212018182	-0,040118467	9,629595012	0,820030262	-0,178709437
-1,022039981	-0,205425938	-0,26251035	0,068911684	-0,105062397	-0,040666967	9,73748965	-1,011079497	-0,225609903
-0,242265757	-0,246476125	-0,330356625	0,1091355	-0,175394383	-0,041180269	9,669643375	0,345232703	-0,261073389
0,545292071	-0,222312997	-0,269124848	0,072428184	-0,116344544	-0,041694815	9,730875152	0,263884454	-0,289217379
1,980638866	-0,201406463	-0,220815756	0,048759598	-0,07842016	-0,042099336	9,779184244	0,333848642	-0,300355864
0,111102418	-0,176861854	-0,170543962	0,029085243	-0,04325059	-0,0424045	9,829456038	-1,873536	-0,297345138
3,533657539	-0,257291186	-0,324893987	0,105556103	-0,197464108	-0,042819907	9,675106013	-0,159637526	-0,302392079
-1,000993827	-0,255861328	-0,309916032	0,096047947	-0,172299342	-0,043368025	9,690083968	1,400500174	-0,317040269
1,134810007	-0,179621502	-0,15489312	0,023991879	-0,025610414	-0,043740509	9,84510688	4,116170852	-0,311179587
0,758663035	0,025954452	0,232213111	0,053922929	0,309319821	-0,043562862	10,23221311	-0,010008275	-0,25084936
0,291716238	0,034057352	0,21025947	0,044209045	0,225657764	-0,043034531	10,21025947	6,857055608	-0,161679977
2,245273548	0,367088341	0,812689268	0,660463846	0,733748719	-0,041906372	10,81268927	-2,814676922	-0,022520493
-1,094656068	0,23689811	0,483924336	0,234182763	0,326844462	-0,040538376	10,48392434	1,785695679	0,12379086
1,258890425	0,322345724	0,601909878	0,362295501	0,406152102	-0,039368665	10,60190988	0,915416192	0,234125546
0,336023753	0,363866806	0,630324402	0,397308851	0,397309932	-0,038058049	10,6303244	-0,046891926	0,341988472
1,496371762	0,357000771	0,568945162	0,323698597	0,314411674	-0,036786001	10,56894516	3,921601935	0,429500944
-0,66582184	0,536693684	0,872811912	0,761800634	0,580866118	-0,035261972	10,87281191	-3,062124047	0,5264
-0,088627077	0,38145023	0,516170513	0,266431998	0,208924755	-0,033815912	10,51617051	2,001610338	0,598625554
-0,459909259	0,464949704	0,650802777	0,423544254	0,347561311	-0,032578015	10,65080278	0,02124473	0,637161936
-0,261000564	0,452680778	0,593743027	0,352530782	0,288367722	-0,03127154	10,59374303	2,399000498	0,671112135
0,085050194	0,552001106	0,75736184	0,573596956	0,439959886	-0,029853805	10,75736184	-2,089005519	0,706234717
-0,009841386	0,436109931	0,499382435	0,249382816	0,185160993	-0,02854734	10,49938243	-0,676636588	0,720908241
0,357199889	0,386174602	0,392794405	0,154287445	0,109508172	-0,0276026	10,39279441	-1,312612924	0,694282226
1,365077797	0,305659078	0,238225471	0,056751375	-0,002405417	-0,026922256	10,23822547	-0,7602266	0,640178993
-0,718739223	0,251734283	0,147731154	0,021824494	-0,044635541	-0,026485936	10,14773115	0,022369235	0,564655936
0,415523079	0,235872195	0,136369025	0,018596511	-0,015900552	-0,026149583	10,13636902	-0,156051797	0,485164278
0,179096834	0,212489456	0,109865577	0,012070445	-0,012280729	-0,025852238	10,10986558	0,6045342	0,40944621
1,236352517	0,226260475	0,154699676	0,02393199	0,050648527	-0,025534778	10,15469968	2,575455917	0,344319419
-1,397269668	0,334633271	0,374103982	0,139953789	0,258969201	-0,024948109	10,37410398	-1,811582428	0,313886259
-1,722115094	0,234391625	0,176005139	0,030977809	0,055116185	-0,024355362	10,17600514	0,655041018	0,289517466
-1,234309136	0,251628562	0,219422371	0,048146177	0,105440077	-0,023910208	10,21942237	0,138771297	0,256681366
0,494105399	0,244726255	0,212112592	0,044991752	0,100200938	-0,023431578	10,21211259	2,260592441	0,233085291
-0,657828315	0,33909197	0,397775771	0,158225564	0,270966268	-0,022769242	10,39777577	-3,192315107	0,232613746
-0,864846566	0,173855314	0,072389273	0,005240207	-0,048690375	-0,022264991	10,07238927	-3,51661946	0,219234416
-2,186814529	-0,006570125	-0,252899146	0,063957978	-0,316510371	-0,022411768	9,747100854	-2,215719125	0,147002037
-0,785680364	-0,123404938	-0,430798576	0,185587413	-0,415626301	-0,023055983	9,569201424	1,419009375	0,036293722
-0,905887676	-0,064641061	-0,263141948	0,069243685	-0,197155278	-0,023697529	9,736858052	-1,052514683	-0,060106691
-1,081923627	-0,121090291	-0,33468644	0,112015013	-0,240593348	-0,024249817	9,66531356	-1,395006693	-0,134655631
0,965411969	-0,191868058	-0,430788156	0,185578436	-0,303835555	-0,024969306	9,569211844	-3,942840901	-0,212957485
0,701974943	-0,381712315	-0,749101699	0,561153355	-0,564140377	-0,026108827	9,250898301	-0,822259029	-0,318860619
-1,487673446	-0,420154957	-0,755732285	0,571131287	-0,507666384	-0,027560215	9,244267715	-1,056043066	-0,438356122
-0,197858621	-0,466378537	-0,782950837	0,613012013	-0,489625537	-0,02904321	9,217049163	-1,380896418	-0,542933515
-0,294687095	-0,524955397	-0,837145403	0,700812426	-0,506550004	-0,03060548	9,162854597	2,767969341	-0,637795463
-0,222313836	-0,383128191	-0,510397222	0,260505325	-0,180413567	-0,031879544	9,489602778	1,914347109	-0,687677703
1,801454579	-0,279866975	-0,290631458	0,084466644	-0,005222066	-0,03260869	9,709368542	-2,684715435	-0,672690428
-0,133796951	-0,394804957	-0,507618333	0,257676372	-0,248727443	-0,033348283	9,492381667	0,111901091	-0,653409197
-2,243783351	-0,376063035	-0,45146843	0,203823743	-0,199342219	-0,034237894	9,54853157	-0,13790576	-0,644374597
-0,689914645	-0,368319091	-0,423048798	0,178970286	-0,182199374	-0,035042175	9,576951202	-0,021578873	-0,62378214
0,699611711	-0,354424854	-0,386661727	0,149507291	-0,158778203	-0,035779839	9,613338273	3,989570884	-0,595458381
0,772426149	-0,149265801	0,009976424	9,95E-05	0,190517985	-0,036071328	10,00997642	-0,277570326	-0,524249476
0,497606694	-0,147793745	-0,016085265	0,000258736	0,105653311	-0,036006236	9,983914735	-4,471481437	-0,424777928
0,391663224	-0,347253527	-0,419898374	0,176314645	-0,299041887	-0,036383416	9,580101626	-0,959930916	-0,377877149
-2,285897847	-0,379862044	-0,468844015	0,21981471	-0,314179219	-0,037200221	9,531155985	1,868067437	-0,379035367
-0,264100595	-0,277136535	-0,257038949	0,066069021	-0,095277611	-0,037843934	9,742961051	1,801891248	-0,365434912
-0,945537206	-0,17725744	-0,070428607	0,004960189	0,063459519	-0,03808919	9,929571393	1,065641995	-0,316797019
0,310190451	-0,113035627	0,032538713	0,001058768	0,124563395	-0,038047478	10,03253871	0,750787734	-0,247163755
0,852658704	-0,065007181	0,097636935	0,009532971	0,148058995	-0,037839226	10,09763694	-4,669432629	-0,170566761
-0,938975282	-0,27635287	-0,334424571	0,111839794	-0,277558568	-0,038014696	9,665575429	-0,193776618	-0,14185068
-0,767006717	-0,275186912	-0,321676999	0,103476091	-0,229587619	-0,03859376	9,678323001	-1,569397413	-0,15790906
0,322200377	-0,338979177	-0,434763656	0,189019436	-0,309759162	-0,039276136	9,565236344	1,055144558	-0,186138575
0,612366625	-0,277202519	-0,299726401	0,089835915	-0,156506662	-0,039926879	9,700273599	2,00504381	-0,211028892
0,069602472	-0,169682008	-0,090834444	0,008250896	0,035641845	-0,040230255	9,909165556	-1,78711612	-0,201845224
0,03515617	-0,242889942	-0,244576278	0,059817556	-0,13088849	-0,040490118	9,755423722	-1,289437156	-0,190840121
-0,183959257	-0,292766248	-0,33927684	0,115108774	-0,214170182	-0,040995671	9,66072316	0,983677593	-0,205407462
0,057886161	-0,234244436	-0,219371376	0,048123801	-0,090451607	-0,041467821	9,780628624	1,444104626	-0,216124475
-0,926958518	-0,153678742	-0,068602872	0,004706354	0,040310401	-0,041667587	9,931397128	0,207807817	-0,200225296
2,284312606	-0,132430725	-0,043550496	0,001896646	0,038494148	-0,041695535	9,956449504	0,113862837	-0,169830345
-0,430063233	-0,116482723	-0,029283399	0,000857517	0,031598571	-0,041684509	9,970716601	-0,338635115	-0,139159597
1,502922914	-0,122903964	-0,057321373	0,00328574	-0,009142505	-0,041688683	9,942678627	0,173093694	-0,113905151
0,579556177	-0,105699509	-0,036437792	0,001327713	0,003413494	-0,041698353	9,963562208	-1,817479243	-0,092853226
-0,457190496	-0,183852637	-0,197861795	0,03914929	-0,150511012	-0,041854531	9,802138205	4,766487007	-0,08962259
-0,05767541	0,05102434	0,252080039	0,063544346	0,275653618	-0,041701618	10,25208004	-1,112206505	-0,057860122
0,352267038	0,005242804	0,128428455	0,016493868	0,113885243	-0,041242326	10,12842846	2,877417373	-0,001806916
-0,280605993	0,14776591	0,377582003	0,142568169	0,324080417	-0,040646044	10,377582	0,781530351	0,060841103
0,961474637	0,188856187	0,414193705	0,171556426	0,312771677	-0,039772619	10,41419371	-1,328574698	0,141530756
1,309079328	0,127376716	0,256238565	0,065658202	0,134294637	-0,0390287	10,25623857	-0,371589386	0,198879663
-1,306809893	0,109766678	0,199335621	0,03973469	0,08051341	-0,038497514	10,19933562	0,505198455	0,226680253
-0,385081069	0,132843638	0,227057381	0,051555054	0,112037305	-0,037993697	10,22705738	-0,788269367	0,245263732
1,081048426	0,093498704	0,135033634	0,018234082	0,028846131	-0,03755915	10,13503363	1,787915639	0,251512922
-1,396751161	0,176097535	0,284841955	0,08113494	0,177824943	-0,037059615	10,28484196	2,333316701	0,260335694
-1,575387228	0,283915007	0,470504672	0,221374646	0,33498754	-0,036224738	10,47050467	-3,084124457	0,297709335
-0,515741301	0,132537519	0,148332235	0,022002452	0,009135781	-0,035544971	10,14833224	-0,918494373	0,313520828
-0,752930994	0,083279598	0,051640818	0,002666774	-0,057352565	-0,035277429	10,05164082	2,110456033	0,285901713
0,391797362	0,178229855	0,238240739	0,05675865	0,139754558	-0,034911081	10,23824074	-3,031743061	0,268375889
0,404377145	0,028350596	-0,058132978	0,003379443	-0,136558934	-0,034671362	9,941867022	-3,092641478	0,238299008
-1,11676725	-0,124265236	-0,333164483	0,110998573	-0,351224043	-0,035002239	9,666835517	-0,698318118	0,155462631
-1,484788908	-0,161519109	-0,366260041	0,134146418	-0,320447436	-0,035632143	9,633739959	-1,139601947	0,05195381
-0,014698846	-0,217799391	-0,436351586	0,190402707	-0,338915387	-0,036365115	9,563648414	1,21994631	-0,050332629
-0,011185377	-0,15978859	-0,286233667	0,081929712	-0,162598684	-0,037009275	9,713766333	1,094987956	-0,131238798
-0,063507867	-0,106101122	-0,161047179	0,025936194	-0,042336166	-0,037377957	9,838952821	-2,072487322	-0,173970406
-1,027933693	-0,20227872	-0,334289817	0,111749682	-0,212465922	-0,037803941	9,665710183	-2,635288	-0,213836759
0,988258866	-0,324325701	-0,542839898	0,294675155	-0,387171969	-0,038611671	9,457160102	0,513442206	-0,282060875
-0,39465726	-0,29486081	-0,447104178	0,199902146	-0,261952639	-0,039520262	9,552895822	0,424733424	-0,348693102
-0,781828274	-0,267865523	-0,368085514	0,135486945	-0,177436273	-0,040253019	9,631914486	0,241069779	-0,387375054
-1,013073076	-0,248418321	-0,312874959	0,09789074	-0,129407937	-0,040851018	9,687125041	-1,742992427	-0,404481489
0,250469227	-0,322599016	-0,442493103	0,195800146	-0,256188744	-0,041528368	9,557506897	2,419010836	-0,423103917
0,466442935	-0,197854396	-0,1831418	0,033540919	-0,008824968	-0,042061686	9,8168582	-0,60617272	-0,421520213
-0,219647724	-0,216582665	-0,221483044	0,049054739	-0,070970574	-0,042383156	9,778516956	-1,342173504	-0,396467801
2,174824523	-0,270372896	-0,32305639	0,104365431	-0,17644909	-0,042845884	9,67694361	-1,703089762	-0,384516133
-1,702852143	-0,341050163	-0,448135181	0,200825141	-0,285271827	-0,043534903	9,551864819	0,949073635	-0,393506664
-0,466137456	-0,28475965	-0,321499701	0,103362057	-0,149936677	-0,044212529	9,678500299	1,25438557	-0,398852008
1,089016216	-0,213273273	-0,178669948	0,03192295	-0,023617672	-0,044619062	9,821330052	-0,260625499	-0,376383546
-0,825434467	-0,213879882	-0,186097958	0,03463245	-0,052038	-0,044894566	9,813902042	4,535747005	-0,342580486
0,404264059	0,013435396	0,241864634	0,058498501	0,323614261	-0,044734771	10,24186463	-3,64756892	-0,269184956
-0,941275212	-0,149890957	-0,110652672	0,012244014	-0,063771281	-0,044526159	9,889347328	-0,821622241	-0,199294103
0,924842761	-0,179985791	-0,175091124	0,030656902	-0,119585011	-0,044724819	9,824908876	2,353123556	-0,176248575
-0,468593485	-0,059224283	0,054052636	0,002921687	0,099352217	-0,044748675	10,05405264	-1,704921571	-0,140611462
-0,595988948	-0,132138823	-0,105371311	0,011103113	-0,069466075	-0,044715893	9,894628689	0,913899429	-0,105758802
-0,859251164	-0,08109334	-0,012990102	0,000168743	0,020073983	-0,044741688	9,987009898	-1,869560322	-0,082065048
-0,066430202	-0,162950467	-0,181259626	0,032855052	-0,141703081	-0,044852006	9,818740374	2,030945149	-0,07173231
2,00135174	-0,059433255	0,019242699	0,000370281	0,057463769	-0,044917507	10,0192427	-0,956429669	-0,060200344
-1,14332607	-0,098369999	-0,069186989	0,004786839	-0,038723401	-0,044880629	9,930813011	-1,122790907	-0,042589578
0,865693801	-0,145724703	-0,164679973	0,027119493	-0,124199501	-0,0450278	9,835320027	-1,553822355	-0,04641094
-1,555789685	-0,213625723	-0,290584356	0,084439268	-0,224891915	-0,045396876	9,709415644	0,157723952	-0,0731997
-0,595295669	-0,199618217	-0,249952105	0,062476055	-0,161700189	-0,045844803	9,750047895	4,252655586	-0,106351575
-0,952037174	0,009831766	0,158140002	0,02500826	0,221510214	-0,045831209	10,15814	-2,444792143	-0,092390879
0,601405091	-0,099905711	-0,077775747	0,006049067	-0,039981958	-0,045667284	9,922224253	1,809163349	-0,066260752
-1,074228757	-0,008016768	0,093246249	0,008694863	0,115899554	-0,045554837	10,09324625	-3,204825619	-0,047404918
-0,743268231	-0,155306835	-0,20567322	0,042301473	-0,178765248	-0,04558618	9,79432678	-0,984918118	-0,045468303
0,375154802	-0,197177308	-0,27629978	0,076341568	-0,217958282	-0,045978964	9,72370022	-1,627774569	-0,07904315
1,959865441	-0,269011722	-0,398790175	0,159033604	-0,303035218	-0,046565631	9,601209825	1,601600357	-0,128861393
-1,692889814	-0,186180611	-0,217485553	0,047299966	-0,103995854	-0,047082158	9,782514447	-1,930971961	-0,166868157
-1,691541955	-0,270689565	-0,372786731	0,138969947	-0,246785722	-0,04758299	9,627213269	-1,113749731	-0,199370745
-0,177578419	-0,315661371	-0,439943626	0,193550394	-0,287945554	-0,048302095	9,560056374	1,190253229	-0,248333671
0,603641524	-0,249921521	-0,292191364	0,085375793	-0,131175856	-0,048932024	9,707808636	4,211922247	-0,282196586
0,808501928	-0,039632488	0,116037231	0,013464639	0,23513276	-0,048996515	10,11603723	-3,50181686	-0,256094601
0,518740595	-0,196960724	-0,211865575	0,044887022	-0,12144015	-0,049005374	9,788134425	-3,171218334	-0,225784208
-0,366430636	-0,339188932	-0,480085368	0,230481961	-0,360236456	-0,049607736	9,519914632	0,124928531	-0,253865854
1,111996281	-0,323809658	-0,425250167	0,180837705	-0,270746133	-0,050411207	9,574749833	1,632533215	-0,297530298
0,493789306	-0,23555101	-0,238743766	0,056998586	-0,081983134	-0,050967547	9,761256234	1,855747623	-0,312144053
-0,092125683	-0,136196237	-0,048910349	0,002392222	0,078317797	-0,0511467	9,951089651	1,086391539	-0,287617225
-0,082528868	-0,073870757	0,053987299	0,002914628	0,138006915	-0,051035978	10,0539873	-0,786848571	-0,236238827
0,209052194	-0,10171151	-0,022221535	0,000493797	0,032106849	-0,050904836	9,977778465	2,246214097	-0,187263474
0,448235834	0,013788057	0,183377251	0,033627216	0,204822548	-0,050635223	10,18337725	0,80420136	-0,129575224
1,516042655	0,059466215	0,239645404	0,05742992	0,218692816	-0,050109562	10,2396454	-0,42389677	-0,054053133
-0,575323939	0,045040338	0,179505516	0,03222223	0,131408566	-0,049592733	10,17950552	-0,344563252	0,01141273
-0,386610619	0,032900523	0,132006746	0,017425781	0,074481989	-0,049184042	10,13200675	0,286097643	0,057465159
-0,33247979	0,049663571	0,145972714	0,021308033	0,084386886	-0,048807601	10,14597271	0,750498953	0,092708966
-0,730494549	0,087592736	0,200763716	0,04030607	0,130453204	-0,048361852	10,20076372	2,831321594	0,127743669
-0,69944241	0,223527719	0,439183312	0,192881982	0,337348926	-0,047617904	10,43918331	-1,589831191	0,184797777
-0,389471903	0,147506932	0,255284367	0,065170108	0,131296267	-0,04683517	10,25528437	-1,028505606	0,236151088
1,585726273	0,096678927	0,13892856	0,019301145	0,024282104	-0,046351686	10,13892856	-0,80388814	0,250180519
1,61338196	0,055839076	0,053476733	0,002859761	-0,038528904	-0,046069734	10,05347673	-1,51446583	0,239626238
-1,006807088	-0,018990462	-0,088633135	0,007855833	-0,146240929	-0,046017585	9,911366865	-1,310251684	0,20451336
0,113213494	-0,083744026	-0,19935406	0,039742041	-0,213324002	-0,046217062	9,80064594	-0,579589746	0,146028539
-2,447053057	-0,11283788	-0,233816575	0,054670191	-0,207195921	-0,046558617	9,766183425	3,40526912	0,078068549
1,437857052	0,04880187	0,09601055	0,009218026	0,122502055	-0,046592175	10,09601055	3,130753369	0,046391567
-0,024811561	0,19769135	0,371063292	0,137687967	0,348064438	-0,046023231	10,37106329	-2,384677468	0,076479708
-0,437049753	0,083068169	0,121297794	0,014713155	0,067353745	-0,045447803	10,12129779	0,105129193	0,10498053
0,588050171	0,085936876	0,119832359	0,014359794	0,063810691	-0,045116158	10,11983236	-5,013938474	0,10824328
-0,299502062	-0,155108985	-0,345464975	0,119346049	-0,360596721	-0,045267063	9,654535025	3,221179079	0,064291916
2,013933635	-0,003518225	-0,022203571	0,000492999	-0,00470045	-0,045533055	9,977796429	-0,027419552	0,01444472
-0,95678167	-0,005544553	-0,022676319	0,000514215	-0,007240732	-0,045486931	9,977323681	-0,851423187	-0,000350735
-0,797170645	-0,046607702	-0,097789471	0,009562781	-0,076896573	-0,045518918	9,902210529	1,273889812	-0,019885104
1,213951762	0,013787979	0,026532151	0,000703955	0,045388325	-0,045494978	10,02653215	-0,625536274	-0,03050041
-0,007633046	-0,01602551	-0,032567819	0,001060663	-0,018944926	-0,045412095	9,967432181	4,060435089	-0,03316613
1,534937567	0,177150643	0,338399917	0,114514504	0,319276125	-0,045003367	10,33839992	-2,251963257	-0,002343435
-0,115904103	0,069242717	0,103623352	0,010737799	0,056302473	-0,044479759	10,10362335	-1,697964642	0,03700274
0,472481603	-0,013207416	-0,059662879	0,003559659	-0,093664256	-0,044352461	9,940337121	2,487566402	0,035088516
-0,457463057	0,10357222	0,171204262	0,029310899	0,137321738	-0,044144655	10,17120426	-0,186470355	0,041299559
1,517471173	0,09298964	0,138786561	0,01926171	0,090791487	-0,043747862	10,13878656	2,931088572	0,064539657
-2,582477985	0,230209127	0,391865774	0,153558785	0,313877447	-0,043121825	10,39186577	-0,623673981	0,107665283
-0,969956702	0,197272098	0,299822721	0,089893664	0,191293253	-0,042347764	10,29982272	0,645140484	0,159847139
0,281199235	0,223461745	0,331120463	0,109640761	0,206111494	-0,041631789	10,33112046	-1,246046578	0,200403975
0,776557489	0,158663183	0,188174538	0,035409657	0,062753096	-0,041034637	10,18817454	2,846767808	0,223594321
-0,239998108	0,28797086	0,429135111	0,184156944	0,292203564	-0,040327858	10,42913511	-5,594091082	0,253378057
0,480209694	0,014811537	-0,116777666	0,013637023	-0,229823414	-0,039953587	9,883222334	-1,823135738	0,245234935
-0,550084466	-0,078901551	-0,27143277	0,073675749	-0,313942512	-0,04026678	9,72856723	0,83383124	0,170098759
0,339690642	-0,044633431	-0,171257594	0,029329163	-0,164089742	-0,040625208	9,828742406	1,724372572	0,096437739
-0,64535034	0,033513217	0,000552113	3,05E-07	0,018014276	-0,040708799	10,00055211	-0,480548329	0,056204691
2,109215759	0,007485174	-0,043052239	0,001853495	-0,027485752	-0,040671386	9,956947761	1,003471627	0,032346714
-0,017476376	0,052470859	0,051799047	0,002683141	0,060733117	-0,040578198	10,05179905	-1,151967979	0,017951142
0,172101194	-0,004869861	-0,057303912	0,003283738	-0,049964799	-0,040506289	9,942696088	0,736685196	0,004396237
0,175827985	0,027919406	0,014658984	0,000214886	0,022501873	-0,040465541	10,01465898	-1,305359664	-0,008937205
1,81599615	-0,036150681	-0,104980396	0,011020884	-0,091295579	-0,040478943	9,895019604	4,323411914	-0,024817054
-0,132230687	0,168007928	0,296385229	0,087844204	0,286484162	-0,040193362	10,29638523	-0,33133798	-0,00827014
0,260489411	0,150356763	0,239491778	0,057356312	0,189155699	-0,039579627	10,23949178	0,10471061	0,039164875
-1,838061671	0,152426019	0,227275939	0,051654353	0,155164163	-0,039034656	10,22727594	0,12438003	0,07649577
-1,91165719	0,15465301	0,217950008	0,047502206	0,132993227	-0,038512197	10,21795001	3,414042291	0,108102068
-0,300256771	0,312750713	0,507626597	0,257684762	0,388495668	-0,037700661	10,5076266	-0,772087971	0,164191314
2,155180141	0,270405134	0,391640162	0,153382016	0,238620188	-0,036730866	10,39164016	0,12933866	0,228566694
-0,606822022	0,269461528	0,367866566	0,135325811	0,202891121	-0,035899529	10,36786657	-4,043989908	0,271821367
0,534044418	0,06890418	-0,032000339	0,001024022	-0,166982434	-0,035505711	9,967999661	-3,791314041	0,265930396
0,275576917	-0,119571154	-0,372724283	0,138923391	-0,427048058	-0,035850543	9,627275717	-0,227789259	0,186978726
-0,33144085	-0,136765663	-0,359588153	0,12930364	-0,335753594	-0,036510053	9,640411847	4,669948435	0,083657708
0,593097357	0,081341816	0,096261951	0,009266363	0,130195435	-0,036684847	10,09626195	-1,309905995	0,036902365
-1,610893053	0,015854369	-0,031185537	0,000972538	-0,012755291	-0,036550823	9,968814463	1,099274374	0,024961125
1,264868413	0,065166672	0,07127326	0,005079878	0,079481338	-0,036434303	10,07127326	0,479880575	0,014728503
0,096780277	0,085189854	0,108307226	0,011730455	0,098703942	-0,036180861	10,10830723	-0,771188925	0,020349106
0,249614659	0,045542201	0,028594432	0,000817642	0,011528912	-0,035974486	10,02859443	1,157600282	0,022425733
-1,861685362	0,097648963	0,130921441	0,017140424	0,105493803	-0,035739813	10,13092144	-3,352707546	0,028514712
1,142293703	-0,064940306	-0,184815925	0,034156926	-0,194823645	-0,035732858	9,815184075	2,714552752	0,012641528
-0,469357317	0,061607725	0,077967234	0,00607889	0,077905488	-0,035759373	10,07796723	0,11559332	-0,003477498
0,346747482	0,064954836	0,081377459	0,006622291	0,068174912	-0,035528626	10,08137746	0,41785186	0,007186863
-1,517104253	0,082527541	0,111873687	0,012515722	0,086845403	-0,035263557	10,11187369	-3,835244411	0,021143345
-0,127080979	-0,102488778	-0,245871836	0,06045296	-0,248664485	-0,035338989	9,754128164	2,530459243	0,001215732
-0,203687626	0,015967936	0,005759858	3,32E-05	0,021609692	-0,035499796	10,00575986	-0,944474492	-0,023957607
-0,152212912	-0,030216868	-0,080364265	0,006458415	-0,062883069	-0,035506292	9,919635735	0,773859229	-0,031758067
-2,601012776	0,005656033	-0,002942049	8,66E-06	0,015005724	-0,035515971	9,997057951	-3,031266456	-0,03801879
-0,766728632	-0,139253767	-0,277413061	0,076958006	-0,240019673	-0,03573431	9,722586939	0,023251103	-0,063288633
0,521099146	-0,138095373	-0,250162481	0,062581267	-0,181838279	-0,036189045	9,749837519	-0,157212772	-0,107644554
-0,449036081	-0,144337301	-0,24173802	0,05843727	-0,155465823	-0,036607865	9,75826198	-0,062687805	-0,143237922
-0,348352989	-0,145086765	-0,225509873	0,050854703	-0,129302746	-0,037000958	9,774490127	-4,976515679	-0,171304067
-1,786722924	-0,378799024	-0,656115447	0,430487479	-0,515423413	-0,037822248	9,343884553	-0,877341818	-0,236413887
0,967375183	-0,415715407	-0,676166213	0,457200748	-0,471886367	-0,039078304	9,323833787	1,718364505	-0,33446564
-0,439579499	-0,326565716	-0,459138848	0,210808481	-0,23041798	-0,040127101	9,540861152	-0,438933315	-0,400167152
-0,558138084	-0,338220312	-0,457307527	0,209130174	-0,228472897	-0,040962396	9,542692473	-0,239398451	-0,435442878
-0,249797187	-0,339184564	-0,437557422	0,191456498	-0,21057254	-0,04177386	9,562442578	-3,135888426	-0,460744195
0,952036242	-0,476936051	-0,682119609	0,465287161	-0,435673372	-0,042817174	9,317880391	2,616869974	-0,502132998
0,661396965	-0,339491665	-0,383116964	0,146778608	-0,132579823	-0,043785747	9,616883036	-0,496042034	-0,527964466
0,301573581	-0,349016282	-0,393351884	0,154725705	-0,161331061	-0,0444743	9,606648116	-0,722924284	-0,521094316
-0,672370207	-0,368916853	-0,423222551	0,179117328	-0,200146743	-0,045202203	9,576777449	-0,076371823	-0,515224986
-1,515932045	-0,357581118	-0,391785869	0,153496167	-0,175339045	-0,045925026	9,608214131	2,295858354	-0,506670224
0,501555048	-0,232954549	-0,148192274	0,02196095	0,039399413	-0,046364519	9,851807726	1,470986204	-0,469402461
-0,858660837	-0,14784575	-0,001438659	2,07E-06	0,135434455	-0,046416431	9,998561341	0,604585821	-0,397098619
-1,276686734	-0,105077846	0,053488135	0,002860981	0,14049579	-0,046269847	10,05348814	-1,398228549	-0,312194325
-0,012369642	-0,159062852	-0,078087645	0,00609768	-0,016655655	-0,046206397	9,921912355	-2,953776444	-0,244406285
-1,889581281	-0,288186027	-0,338724587	0,114734346	-0,26104975	-0,046539233	9,661275413	1,341834683	-0,22340498
1,342246317	-0,213032227	-0,186407748	0,034747848	-0,092311299	-0,046965736	9,813592252	-1,530913926	-0,215763392
0,326667501	-0,274471913	-0,308266545	0,095028263	-0,203419259	-0,047370174	9,691733455	-2,245106924	-0,209797723
-0,104168934	-0,369845263	-0,483811324	0,234073397	-0,346804389	-0,048072715	9,516188676	0,45907204	-0,235458243
0,097926047	-0,33582696	-0,398353455	0,158685475	-0,234509439	-0,048855076	9,601646545	-3,380809107	-0,268050452
1,22883665	-0,483686232	-0,66866717	0,447115784	-0,468673885	-0,049832504	9,33133283	3,353159805	-0,317952885
0,825363673	-0,309925777	-0,304150437	0,092507488	-0,092907297	-0,050692532	9,695849563	0,957485439	-0,351506312
0,25810822	-0,249345917	-0,189802557	0,036025011	-0,008430131	-0,051080864	9,810197443	-0,018535311	-0,336451055
-0,250907799	-0,2355305	-0,174279817	0,030373454	-0,022822028	-0,051342001	9,825720183	0,37013191	-0,309854632
0,002342946	-0,203797915	-0,12493727	0,015609321	0,000843961	-0,051536679	9,87506273	2,58261057	-0,278923777
0,26574147	-0,067464711	0,120460281	0,014510679	0,203126241	-0,051429933	10,12046028	1,530267064	-0,221863296
-0,275598703	0,017499143	0,248237574	0,061621893	0,272212217	-0,050954552	10,24823757	0,267978867	-0,135636243
1,447951592	0,040396124	0,250026818	0,06251341	0,225016066	-0,050354918	10,25002682	-0,751842416	-0,047373855
-0,010525386	0,012674891	0,159222788	0,025351896	0,109473651	-0,04984852	10,15922279	-0,154536896	0,020692909
-0,696112764	0,011691676	0,1307853	0,017104795	0,073768751	-0,04946016	10,1307853	0,400697639	0,067301047
1,722968018	0,03586771	0,155248701	0,024102159	0,093253405	-0,049074769	10,1552487	-0,706446107	0,105061155
